# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.161238156259059906e-02 8.411588072776794434e-01 1.050839662551879883e+00 1.068167854100465775e-03 3.393858438357710838e-03 2.161238156259059906e-02 8.411588072776794434e-01 1.050839662551879883e+00 1.068167854100465775e-03 3.393858438357710838e-03
1.000000000000000000e+03 3.200675593689084053e-03 5.933520942926406860e-02 6.157447025179862976e-02 2.485171332955360413e-02 2.474944107234477997e-02 3.200675593689084053e-03 5.933520942926406860e-02 6.157447025179862976e-02 2.485171332955360413e-02 2.474944107234477997e-02
1.000000000000000000e+03 3.200675593689084053e-03 5.933520942926406860e-02 6.157447025179862976e-02 2.485171332955360413e-02 2.474944107234477997e-02 3.200675593689084053e-03 5.933520942926406860e-02 6.157447025179862976e-02 2.485171332955360413e-02 2.474944107234477997e-02
2.000000000000000000e+03 2.502094954252243042e-03 5.993485450744628906e-02 5.793908983469009399e-02 2.644580975174903870e-02 2.430075593292713165e-02 2.502094954252243042e-03 5.993485450744628906e-02 5.793908983469009399e-02 2.644580975174903870e-02 2.430075593292713165e-02
2.000000000000000000e+03 2.502094954252243042e-03 5.993485450744628906e-02 5.793908983469009399e-02 2.644580975174903870e-02 2.430075593292713165e-02 2.502094954252243042e-03 5.993485450744628906e-02 5.793908983469009399e-02 2.644580975174903870e-02 2.430075593292713165e-02
3.000000000000000000e+03 1.950194127857685089e-03 5.639867484569549561e-02 5.652527883648872375e-02 2.873399853706359863e-02 2.559044025838375092e-02 1.950194127857685089e-03 5.639867484569549561e-02 5.652527883648872375e-02 2.873399853706359863e-02 2.559044025838375092e-02
3.000000000000000000e+03 1.950194127857685089e-03 5.639867484569549561e-02 5.652527883648872375e-02 2.873399853706359863e-02 2.559044025838375092e-02 1.950194127857685089e-03 5.639867484569549561e-02 5.652527883648872375e-02 2.873399853706359863e-02 2.559044025838375092e-02
4.000000000000000000e+03 1.985476585105061531e-03 4.983006417751312256e-02 5.015847459435462952e-02 3.365071117877960205e-02 3.380933776497840881e-02 1.985476585105061531e-03 4.983006417751312256e-02 5.015847459435462952e-02 3.365071117877960205e-02 3.380933776497840881e-02
4.000000000000000000e+03 1.985476585105061531e-03 4.983006417751312256e-02 5.015847459435462952e-02 3.365071117877960205e-02 3.380933776497840881e-02 1.985476585105061531e-03 4.983006417751312256e-02 5.015847459435462952e-02 3.365071117877960205e-02 3.380933776497840881e-02
5.000000000000000000e+03 1.631623599678277969e-03 4.892116039991378784e-02 5.341610312461853027e-02 3.237776458263397217e-02 3.036238625645637512e-02 1.631623599678277969e-03 4.892116039991378784e-02 5.341610312461853027e-02 3.237776458263397217e-02 3.036238625645637512e-02
5.000000000000000000e+03 1.631623599678277969e-03 4.892116039991378784e-02 5.341610312461853027e-02 3.237776458263397217e-02 3.036238625645637512e-02 1.631623599678277969e-03 4.892116039991378784e-02 5.341610312461853027e-02 3.237776458263397217e-02 3.036238625645637512e-02
6.000000000000000000e+03 1.425250084139406681e-03 4.838964343070983887e-02 4.984806850552558899e-02 3.401616960763931274e-02 3.166470304131507874e-02 1.425250084139406681e-03 4.838964343070983887e-02 4.984806850552558899e-02 3.401616960763931274e-02 3.166470304131507874e-02
6.000000000000000000e+03 1.425250084139406681e-03 4.838964343070983887e-02 4.984806850552558899e-02 3.401616960763931274e-02 3.166470304131507874e-02 1.425250084139406681e-03 4.838964343070983887e-02 4.984806850552558899e-02 3.401616960763931274e-02 3.166470304131507874e-02
7.000000000000000000e+03 1.411251025274395943e-03 4.707817360758781433e-02 4.851571843028068542e-02 3.495300188660621643e-02 3.185769170522689819e-02 1.411251025274395943e-03 4.707817360758781433e-02 4.851571843028068542e-02 3.495300188660621643e-02 3.185769170522689819e-02
7.000000000000000000e+03 1.411251025274395943e-03 4.707817360758781433e-02 4.851571843028068542e-02 3.495300188660621643e-02 3.185769170522689819e-02 1.411251025274395943e-03 4.707817360758781433e-02 4.851571843028068542e-02 3.495300188660621643e-02 3.185769170522689819e-02
