# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 8.265578001737594604e-02 1.306344270706176758e+00 5.760769844055175781e-01 1.805017143487930298e-02 1.811248622834682465e-02 8.265578001737594604e-02 1.306344270706176758e+00 5.760769844055175781e-01 1.805017143487930298e-02 1.811248622834682465e-02
1.000000000000000000e+03 9.698922745883464813e-03 3.315135091543197632e-02 4.812723025679588318e-02 2.264660038053989410e-02 2.047378942370414734e-02 9.698922745883464813e-03 3.315135091543197632e-02 4.812723025679588318e-02 2.264660038053989410e-02 2.047378942370414734e-02
2.000000000000000000e+03 2.682976424694061279e-03 2.379255183041095734e-02 2.674157544970512390e-02 2.205762267112731934e-02 2.498839236795902252e-02 2.682976424694061279e-03 2.379255183041095734e-02 2.674157544970512390e-02 2.205762267112731934e-02 2.498839236795902252e-02
2.000000000000000000e+03 2.682976424694061279e-03 2.379255183041095734e-02 2.674157544970512390e-02 2.205762267112731934e-02 2.498839236795902252e-02 2.682976424694061279e-03 2.379255183041095734e-02 2.674157544970512390e-02 2.205762267112731934e-02 2.498839236795902252e-02
3.000000000000000000e+03 5.444873124361038208e-03 2.437883429229259491e-02 2.748325653374195099e-02 1.409520767629146576e-02 1.953763142228126526e-02 5.444873124361038208e-03 2.437883429229259491e-02 2.748325653374195099e-02 1.409520767629146576e-02 1.953763142228126526e-02
4.000000000000000000e+03 2.719999291002750397e-03 1.978257857263088226e-02 2.216002531349658966e-02 9.380296804010868073e-03 1.779592223465442657e-02 2.719999291002750397e-03 1.978257857263088226e-02 2.216002531349658966e-02 9.380296804010868073e-03 1.779592223465442657e-02
4.000000000000000000e+03 2.719999291002750397e-03 1.978257857263088226e-02 2.216002531349658966e-02 9.380296804010868073e-03 1.779592223465442657e-02 2.719999291002750397e-03 1.978257857263088226e-02 2.216002531349658966e-02 9.380296804010868073e-03 1.779592223465442657e-02
5.000000000000000000e+03 3.045770525932312012e-02 1.967837475240230560e-02 2.209454774856567383e-02 4.650942981243133545e-03 1.330031082034111023e-02 3.045770525932312012e-02 1.967837475240230560e-02 2.209454774856567383e-02 4.650942981243133545e-03 1.330031082034111023e-02
6.000000000000000000e+03 3.552912268787622452e-03 1.449002232402563095e-02 1.599939353764057159e-02 5.291135516017675400e-03 1.447942573577165604e-02 3.552912268787622452e-03 1.449002232402563095e-02 1.599939353764057159e-02 5.291135516017675400e-03 1.447942573577165604e-02
6.000000000000000000e+03 3.552912268787622452e-03 1.449002232402563095e-02 1.599939353764057159e-02 5.291135516017675400e-03 1.447942573577165604e-02 3.552912268787622452e-03 1.449002232402563095e-02 1.599939353764057159e-02 5.291135516017675400e-03 1.447942573577165604e-02
7.000000000000000000e+03 4.438688047230243683e-03 1.381769590079784393e-02 1.506762299686670303e-02 4.923610948026180267e-03 1.313585881143808365e-02 4.438688047230243683e-03 1.381769590079784393e-02 1.506762299686670303e-02 4.923610948026180267e-03 1.313585881143808365e-02
8.000000000000000000e+03 3.210162511095404625e-03 1.352289319038391113e-02 1.503830403089523315e-02 4.585648886859416962e-03 1.157250627875328064e-02 3.210162511095404625e-03 1.352289319038391113e-02 1.503830403089523315e-02 4.585648886859416962e-03 1.157250627875328064e-02
8.000000000000000000e+03 3.210162511095404625e-03 1.352289319038391113e-02 1.503830403089523315e-02 4.585648886859416962e-03 1.157250627875328064e-02 3.210162511095404625e-03 1.352289319038391113e-02 1.503830403089523315e-02 4.585648886859416962e-03 1.157250627875328064e-02
9.000000000000000000e+03 1.081089489161968231e-02 1.363560091704130173e-02 1.460171211510896683e-02 3.886305959895253181e-03 1.077952515333890915e-02 1.081089489161968231e-02 1.363560091704130173e-02 1.460171211510896683e-02 3.886305959895253181e-03 1.077952515333890915e-02
1.000000000000000000e+04 2.110362984240055084e-03 1.292181666940450668e-02 1.368712447583675385e-02 3.879070514813065529e-03 9.815068915486335754e-03 2.110362984240055084e-03 1.292181666940450668e-02 1.368712447583675385e-02 3.879070514813065529e-03 9.815068915486335754e-03
1.000000000000000000e+04 2.110362984240055084e-03 1.292181666940450668e-02 1.368712447583675385e-02 3.879070514813065529e-03 9.815068915486335754e-03 2.110362984240055084e-03 1.292181666940450668e-02 1.368712447583675385e-02 3.879070514813065529e-03 9.815068915486335754e-03
1.100000000000000000e+04 8.082347922027111053e-03 1.244129985570907593e-02 1.316343713551759720e-02 3.939840011298656464e-03 8.094725199043750763e-03 8.082347922027111053e-03 1.244129985570907593e-02 1.316343713551759720e-02 3.939840011298656464e-03 8.094725199043750763e-03
1.200000000000000000e+04 2.921887906268239021e-03 1.174366660416126251e-02 1.254697795957326889e-02 3.878760617226362228e-03 7.111838087439537048e-03 2.921887906268239021e-03 1.174366660416126251e-02 1.254697795957326889e-02 3.878760617226362228e-03 7.111838087439537048e-03
1.200000000000000000e+04 2.921887906268239021e-03 1.174366660416126251e-02 1.254697795957326889e-02 3.878760617226362228e-03 7.111838087439537048e-03 2.921887906268239021e-03 1.174366660416126251e-02 1.254697795957326889e-02 3.878760617226362228e-03 7.111838087439537048e-03
1.300000000000000000e+04 1.153905969113111496e-02 1.064128335565328598e-02 1.223548687994480133e-02 3.828918328508734703e-03 6.919844076037406921e-03 1.153905969113111496e-02 1.064128335565328598e-02 1.223548687994480133e-02 3.828918328508734703e-03 6.919844076037406921e-03
